"namespace","name","full_name","kind","visibility","base_type","interfaces","is_abstract","is_sealed","declaring_type","methods","fields","properties","events","token"
"DolocTown.Config.Resource","TbVegetationSpawn","DolocTown.Config.Resource.TbVegetationSpawn","class","public","System.Object","","False","True","","8","2","3","0","0x02000B46"
"DolocTown.Config.Resource","VegetationFuncBase","DolocTown.Config.Resource.VegetationFuncBase","class","public","Bright.Config.BeanBase","","True","False","","6","0","0","0","0x02000B47"
"DolocTown.Config.Resource","VegetationFuncBerryThicket","DolocTown.Config.Resource.VegetationFuncBerryThicket","class","public","DolocTown.Config.Resource.VegetationFuncGrowBase","","False","True","","7","1","0","0","0x02000B48"
"DolocTown.Config.Resource","VegetationFuncCrop","DolocTown.Config.Resource.VegetationFuncCrop","class","public","DolocTown.Config.Resource.VegetationFuncGrowBase","","False","True","","7","1","0","0","0x02000B49"
"DolocTown.Config.Resource","VegetationFuncDandelion","DolocTown.Config.Resource.VegetationFuncDandelion","class","public","DolocTown.Config.Resource.VegetationFuncGrowBase","","False","True","","11","3","2","0","0x02000B4A"
"DolocTown.Config.Resource","VegetationFuncDecorator","DolocTown.Config.Resource.VegetationFuncDecorator","class","public","DolocTown.Config.Resource.VegetationFuncBase","","False","True","","9","2","1","0","0x02000B4B"
"DolocTown.Config.Resource","VegetationFuncGrow","DolocTown.Config.Resource.VegetationFuncGrow","class","public","DolocTown.Config.Resource.VegetationFuncGrowBase","","False","True","","7","1","0","0","0x02000B4C"
"DolocTown.Config.Resource","VegetationFuncGrowBase","DolocTown.Config.Resource.VegetationFuncGrowBase","class","public","DolocTown.Config.Resource.VegetationFuncBase","","True","False","","10","2","2","0","0x02000B4D"
"DolocTown.Config.Resource","VegetationFuncGrowLuminous","DolocTown.Config.Resource.VegetationFuncGrowLuminous","class","public","DolocTown.Config.Resource.VegetationFuncGrowBase","","False","True","","13","4","3","0","0x02000B4E"
"DolocTown.Config.Resource","VegetationFuncLuminous","DolocTown.Config.Resource.VegetationFuncLuminous","class","public","DolocTown.Config.Resource.VegetationFuncBase","","False","True","","21","8","7","0","0x02000B4F"
"DolocTown.Config.Resource","VegetationInfo","DolocTown.Config.Resource.VegetationInfo","class","public","Bright.Config.BeanBase","","False","True","","28","10","10","0","0x02000B50"
"DolocTown.Config.Resource","VegetationSpawnData","DolocTown.Config.Resource.VegetationSpawnData","class","public","DolocTown.Config.Global.SpawnData","","False","True","","12","3","3","0","0x02000B51"
"DolocTown.Config.Resource","VegetationSpawnEntry","DolocTown.Config.Resource.VegetationSpawnEntry","class","public","Bright.Config.BeanBase","","False","True","","14","4","4","0","0x02000B52"
"DolocTown.Config.Resource","VegetationSpawnInfo","DolocTown.Config.Resource.VegetationSpawnInfo","class","public","Bright.Config.BeanBase","DolocTown.Config.ISpawnLut","False","True","","19","6","4","0","0x02000B53"
"","<>c","DolocTown.Config.Resource.VegetationSpawnInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Resource.VegetationSpawnInfo","3","2","0","0","0x0200127B"
"DolocTown.Config.Resource","VegetationType","DolocTown.Config.Resource.VegetationType","enum","public","System.Enum","","False","True","","0","6","0","0","0x02000B54"
"DolocTown.Config.Recipe","DishGroupInfo","DolocTown.Config.Recipe.DishGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","38","19","18","0","0x02000B55"
"DolocTown.Config.Recipe","DishInfo","DolocTown.Config.Recipe.DishInfo","class","public","Bright.Config.BeanBase","","False","True","","26","10","8","0","0x02000B56"
"","<>c","DolocTown.Config.Recipe.DishInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Recipe.DishInfo","3","2","0","0","0x0200127C"
"DolocTown.Config.Recipe","DismantleRecipeGroupInfo","DolocTown.Config.Recipe.DismantleRecipeGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","20","8","7","0","0x02000B57"
"DolocTown.Config.Recipe","DismantleRecipeInfo","DolocTown.Config.Recipe.DismantleRecipeInfo","class","public","Bright.Config.BeanBase","","False","True","","21","8","8","0","0x02000B58"
"DolocTown.Config.Recipe","IngredientGroupArray","DolocTown.Config.Recipe.IngredientGroupArray","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000B59"
"DolocTown.Config.Recipe","IngredientGroupInfo","DolocTown.Config.Recipe.IngredientGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","18","7","6","0","0x02000B5A"
"DolocTown.Config.Recipe","RecipeGroupInfo","DolocTown.Config.Recipe.RecipeGroupInfo","class","public","Bright.Config.BeanBase","","False","True","","28","13","12","0","0x02000B5B"
"DolocTown.Config.Recipe","RecipeInfo","DolocTown.Config.Recipe.RecipeInfo","class","public","Bright.Config.BeanBase","","False","True","","30","12","12","0","0x02000B5C"
"","<>c","DolocTown.Config.Recipe.RecipeInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Recipe.RecipeInfo","3","2","0","0","0x0200127D"
"DolocTown.Config.Recipe","RecipeMainTypeInfo","DolocTown.Config.Recipe.RecipeMainTypeInfo","class","public","Bright.Config.BeanBase","","False","True","","12","4","3","0","0x02000B5D"
"DolocTown.Config.Recipe","RecipeSubTypeInfo","DolocTown.Config.Recipe.RecipeSubTypeInfo","class","public","Bright.Config.BeanBase","","False","True","","22","10","9","0","0x02000B5E"
"DolocTown.Config.Recipe","TbDish","DolocTown.Config.Recipe.TbDish","class","public","System.Object","","False","True","","8","2","3","0","0x02000B5F"
"DolocTown.Config.Recipe","TbDishGroup","DolocTown.Config.Recipe.TbDishGroup","class","public","System.Object","","False","True","","8","2","3","0","0x02000B60"
"DolocTown.Config.Recipe","TbDismantleRecipe","DolocTown.Config.Recipe.TbDismantleRecipe","class","public","System.Object","","False","True","","8","2","3","0","0x02000B61"
"DolocTown.Config.Recipe","TbDismantleRecipeGroup","DolocTown.Config.Recipe.TbDismantleRecipeGroup","class","public","System.Object","","False","True","","8","2","3","0","0x02000B62"
"DolocTown.Config.Recipe","TbIngredientGroup","DolocTown.Config.Recipe.TbIngredientGroup","class","public","System.Object","","False","True","","8","2","3","0","0x02000B63"
"DolocTown.Config.Recipe","TbRecipe","DolocTown.Config.Recipe.TbRecipe","class","public","System.Object","","False","True","","8","2","3","0","0x02000B64"
"DolocTown.Config.Recipe","TbRecipeGroup","DolocTown.Config.Recipe.TbRecipeGroup","class","public","System.Object","","False","True","","10","3","3","0","0x02000B65"
"DolocTown.Config.Recipe","TbRecipeMainType","DolocTown.Config.Recipe.TbRecipeMainType","class","public","System.Object","","False","True","","8","2","3","0","0x02000B66"
"DolocTown.Config.Recipe","TbRecipeSubType","DolocTown.Config.Recipe.TbRecipeSubType","class","public","System.Object","","False","True","","8","2","3","0","0x02000B67"
"DolocTown.Config.Player","AgentEquipmentFuncProto","DolocTown.Config.Player.AgentEquipmentFuncProto","class","public","Bright.Config.BeanBase","","True","False","","6","0","0","0","0x02000B68"
"DolocTown.Config.Player","AgentEquipmentFuncProtoAmoeba","DolocTown.Config.Player.AgentEquipmentFuncProtoAmoeba","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","7","1","0","0","0x02000B69"
"DolocTown.Config.Player","AgentEquipmentFuncProtoAreaSpeedUp","DolocTown.Config.Player.AgentEquipmentFuncProtoAreaSpeedUp","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","11","3","2","0","0x02000B6A"
"DolocTown.Config.Player","AgentEquipmentFuncProtoCook","DolocTown.Config.Player.AgentEquipmentFuncProtoCook","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","9","2","1","0","0x02000B6B"
"DolocTown.Config.Player","AgentEquipmentFuncProtoCounterBack","DolocTown.Config.Player.AgentEquipmentFuncProtoCounterBack","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","11","3","2","0","0x02000B6C"
"DolocTown.Config.Player","AgentEquipmentFuncProtoDashCdCooler","DolocTown.Config.Player.AgentEquipmentFuncProtoDashCdCooler","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","9","2","1","0","0x02000B6D"
"DolocTown.Config.Player","AgentEquipmentFuncProtoDisguise","DolocTown.Config.Player.AgentEquipmentFuncProtoDisguise","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","11","3","2","0","0x02000B6E"
"DolocTown.Config.Player","AgentEquipmentFuncProtoExtraResource","DolocTown.Config.Player.AgentEquipmentFuncProtoExtraResource","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","15","5","4","0","0x02000B6F"
"DolocTown.Config.Player","AgentEquipmentFuncProtoFellCountAdditionOre","DolocTown.Config.Player.AgentEquipmentFuncProtoFellCountAdditionOre","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","9","2","1","0","0x02000B70"
"DolocTown.Config.Player","AgentEquipmentFuncProtoFishTank","DolocTown.Config.Player.AgentEquipmentFuncProtoFishTank","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","11","3","2","0","0x02000B71"
"DolocTown.Config.Player","AgentEquipmentFuncProtoFoodEffectsAddition","DolocTown.Config.Player.AgentEquipmentFuncProtoFoodEffectsAddition","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","13","4","3","0","0x02000B72"
"DolocTown.Config.Player","AgentEquipmentFuncProtoGrandmasButton","DolocTown.Config.Player.AgentEquipmentFuncProtoGrandmasButton","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","9","2","1","0","0x02000B73"
"DolocTown.Config.Player","AgentEquipmentFuncProtoHerbPackage","DolocTown.Config.Player.AgentEquipmentFuncProtoHerbPackage","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","9","2","1","0","0x02000B74"
"DolocTown.Config.Player","AgentEquipmentFuncProtoImmuneAcidRain","DolocTown.Config.Player.AgentEquipmentFuncProtoImmuneAcidRain","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","7","1","0","0","0x02000B75"
"DolocTown.Config.Player","AgentEquipmentFuncProtoIncreaseCriticalRate","DolocTown.Config.Player.AgentEquipmentFuncProtoIncreaseCriticalRate","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","9","2","1","0","0x02000B76"
"DolocTown.Config.Player","AgentEquipmentFuncProtoLightningConductor","DolocTown.Config.Player.AgentEquipmentFuncProtoLightningConductor","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","13","4","3","0","0x02000B77"
"DolocTown.Config.Player","AgentEquipmentFuncProtoMimeticAffinity","DolocTown.Config.Player.AgentEquipmentFuncProtoMimeticAffinity","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","7","1","0","0","0x02000B78"
"DolocTown.Config.Player","AgentEquipmentFuncProtoShepherd","DolocTown.Config.Player.AgentEquipmentFuncProtoShepherd","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","13","4","3","0","0x02000B79"
"DolocTown.Config.Player","AgentEquipmentFuncProtoShield","DolocTown.Config.Player.AgentEquipmentFuncProtoShield","class","public","DolocTown.Config.Player.AgentEquipmentFuncProto","","False","True","","9","2","1","0","0x02000B7A"
"DolocTown.Config.Player","AgentEquipmentSkillInfo","DolocTown.Config.Player.AgentEquipmentSkillInfo","class","public","Bright.Config.BeanBase","","False","True","","14","5","4","0","0x02000B7B"
"DolocTown.Config.Player","BackpackLevelInfo","DolocTown.Config.Player.BackpackLevelInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000B7C"
"DolocTown.Config.Player","FarmLevelInfo","DolocTown.Config.Player.FarmLevelInfo","class","public","Bright.Config.BeanBase","","False","True","","17","6","5","0","0x02000B7D"
"DolocTown.Config.Player","HatInfo","DolocTown.Config.Player.HatInfo","class","public","Bright.Config.BeanBase","","False","True","","32","14","12","0","0x02000B7E"
"DolocTown.Config.Player","PlayerAnimationFrameInfo","DolocTown.Config.Player.PlayerAnimationFrameInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000B7F"
"DolocTown.Config.Player","TbAgentEquipmentSkill","DolocTown.Config.Player.TbAgentEquipmentSkill","class","public","System.Object","","False","True","","8","2","3","0","0x02000B80"
"DolocTown.Config.Player","TbBackpackLevel","DolocTown.Config.Player.TbBackpackLevel","class","public","System.Object","","False","True","","6","3","1","0","0x02000B81"
"DolocTown.Config.Player","TbFarmLevel","DolocTown.Config.Player.TbFarmLevel","class","public","System.Object","","False","True","","6","3","1","0","0x02000B82"
"DolocTown.Config.Player","TbHat","DolocTown.Config.Player.TbHat","class","public","System.Object","","False","True","","8","2","3","0","0x02000B83"
"DolocTown.Config.Player","TbPlayerAnimationFrame","DolocTown.Config.Player.TbPlayerAnimationFrame","class","public","System.Object","","False","True","","8","2","3","0","0x02000B84"
"DolocTown.Config.Platform","BuildingSupportInfo","DolocTown.Config.Platform.BuildingSupportInfo","class","public","Bright.Config.BeanBase","","False","True","","31","13","12","0","0x02000B85"
"DolocTown.Config.Platform","PlatformColumnData","DolocTown.Config.Platform.PlatformColumnData","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000B86"
"DolocTown.Config.Platform","PlatformInfo","DolocTown.Config.Platform.PlatformInfo","class","public","Bright.Config.BeanBase","","False","True","","23","6","11","0","0x02000B87"
"DolocTown.Config.Platform","PlatformSurfaceData","DolocTown.Config.Platform.PlatformSurfaceData","class","public","Bright.Config.BeanBase","","False","True","","17","6","5","0","0x02000B88"
"DolocTown.Config.Platform","TbBuildingSupport","DolocTown.Config.Platform.TbBuildingSupport","class","public","System.Object","","False","True","","8","2","3","0","0x02000B89"
"DolocTown.Config.Platform","TbPlatform","DolocTown.Config.Platform.TbPlatform","class","public","System.Object","","False","True","","8","2","3","0","0x02000B8A"
"DolocTown.Config.Plant","CropGeneFuncProto","DolocTown.Config.Plant.CropGeneFuncProto","class","public","Bright.Config.BeanBase","","True","False","","6","0","0","0","0x02000B8B"
"DolocTown.Config.Plant","CropGeneFuncProtoAerialRoot","DolocTown.Config.Plant.CropGeneFuncProtoAerialRoot","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","7","1","0","0","0x02000B8C"
"DolocTown.Config.Plant","CropGeneFuncProtoAntiAcidRain","DolocTown.Config.Plant.CropGeneFuncProtoAntiAcidRain","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","7","1","0","0","0x02000B8D"
"DolocTown.Config.Plant","CropGeneFuncProtoBonsai","DolocTown.Config.Plant.CropGeneFuncProtoBonsai","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","11","3","2","0","0x02000B8E"
"DolocTown.Config.Plant","CropGeneFuncProtoCharge","DolocTown.Config.Plant.CropGeneFuncProtoCharge","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","7","1","0","0","0x02000B8F"
"DolocTown.Config.Plant","CropGeneFuncProtoConiferLeaf","DolocTown.Config.Plant.CropGeneFuncProtoConiferLeaf","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","9","2","1","0","0x02000B90"
"DolocTown.Config.Plant","CropGeneFuncProtoFertilityEnhance","DolocTown.Config.Plant.CropGeneFuncProtoFertilityEnhance","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","11","3","2","0","0x02000B91"
"DolocTown.Config.Plant","CropGeneFuncProtoFirefly","DolocTown.Config.Plant.CropGeneFuncProtoFirefly","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","7","1","0","0","0x02000B92"
"DolocTown.Config.Plant","CropGeneFuncProtoFlorescenceExtend","DolocTown.Config.Plant.CropGeneFuncProtoFlorescenceExtend","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","11","3","2","0","0x02000B93"
"DolocTown.Config.Plant","CropGeneFuncProtoFractalCrop","DolocTown.Config.Plant.CropGeneFuncProtoFractalCrop","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","9","2","1","0","0x02000B94"
"DolocTown.Config.Plant","CropGeneFuncProtoGrowUnchecked","DolocTown.Config.Plant.CropGeneFuncProtoGrowUnchecked","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","9","2","1","0","0x02000B95"
"DolocTown.Config.Plant","CropGeneFuncProtoHanabi","DolocTown.Config.Plant.CropGeneFuncProtoHanabi","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","15","5","4","0","0x02000B96"
"DolocTown.Config.Plant","CropGeneFuncProtoHope","DolocTown.Config.Plant.CropGeneFuncProtoHope","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","9","2","1","0","0x02000B97"
"DolocTown.Config.Plant","CropGeneFuncProtoImmortalJellyfish","DolocTown.Config.Plant.CropGeneFuncProtoImmortalJellyfish","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","9","2","1","0","0x02000B98"
"DolocTown.Config.Plant","CropGeneFuncProtoInfertility","DolocTown.Config.Plant.CropGeneFuncProtoInfertility","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","7","1","0","0","0x02000B99"
"DolocTown.Config.Plant","CropGeneFuncProtoNutritionEnrich","DolocTown.Config.Plant.CropGeneFuncProtoNutritionEnrich","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","9","2","1","0","0x02000B9A"
"DolocTown.Config.Plant","CropGeneFuncProtoOxygen","DolocTown.Config.Plant.CropGeneFuncProtoOxygen","class","public","DolocTown.Config.Plant.CropGeneFuncProtoRange","","False","True","","11","3","2","0","0x02000B9B"
"DolocTown.Config.Plant","CropGeneFuncProtoParasite","DolocTown.Config.Plant.CropGeneFuncProtoParasite","class","public","DolocTown.Config.Plant.CropGeneFuncProtoRange","","False","True","","11","3","2","0","0x02000B9C"
"DolocTown.Config.Plant","CropGeneFuncProtoRange","DolocTown.Config.Plant.CropGeneFuncProtoRange","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","True","False","","12","3","3","0","0x02000B9D"
"DolocTown.Config.Plant","CropGeneFuncProtoRobustHealth","DolocTown.Config.Plant.CropGeneFuncProtoRobustHealth","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","9","2","1","0","0x02000B9E"
"DolocTown.Config.Plant","CropGeneFuncProtoSporeSpray","DolocTown.Config.Plant.CropGeneFuncProtoSporeSpray","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","7","1","0","0","0x02000B9F"
"DolocTown.Config.Plant","CropGeneFuncProtoSprinkler","DolocTown.Config.Plant.CropGeneFuncProtoSprinkler","class","public","DolocTown.Config.Plant.CropGeneFuncProtoRange","","False","True","","13","4","3","0","0x02000BA0"
"DolocTown.Config.Plant","CropGeneFuncProtoSymbioticSupply","DolocTown.Config.Plant.CropGeneFuncProtoSymbioticSupply","class","public","DolocTown.Config.Plant.CropGeneFuncProtoRange","","False","True","","9","2","1","0","0x02000BA1"
"DolocTown.Config.Plant","CropGeneFuncProtoTimeGift","DolocTown.Config.Plant.CropGeneFuncProtoTimeGift","class","public","DolocTown.Config.Plant.CropGeneFuncProto","","False","True","","11","3","2","0","0x02000BA2"
"DolocTown.Config.Plant","CropGeneFuncProtoWindSow","DolocTown.Config.Plant.CropGeneFuncProtoWindSow","class","public","DolocTown.Config.Plant.CropGeneFuncProtoRange","","False","True","","9","2","1","0","0x02000BA3"
"DolocTown.Config.Plant","CropGeneInfo","DolocTown.Config.Plant.CropGeneInfo","class","public","Bright.Config.BeanBase","","False","True","","27","12","11","0","0x02000BA4"
"DolocTown.Config.Plant","CropGeneMatrixInfo","DolocTown.Config.Plant.CropGeneMatrixInfo","class","public","Bright.Config.BeanBase","","False","True","","15","4","3","0","0x02000BA5"
"","<>c__DisplayClass23_0","DolocTown.Config.Plant.CropGeneMatrixInfo/<>c__DisplayClass23_0","class","private","System.Object","","False","True","DolocTown.Config.Plant.CropGeneMatrixInfo","2","1","0","0","0x0200127E"
"","<>c","DolocTown.Config.Plant.CropGeneMatrixInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Plant.CropGeneMatrixInfo","4","3","0","0","0x0200127F"
"DolocTown.Config.Plant","CropLevelData","DolocTown.Config.Plant.CropLevelData","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000BA6"
"DolocTown.Config.Plant","SeedInfo","DolocTown.Config.Plant.SeedInfo","class","public","Bright.Config.BeanBase","","False","True","","39","15","16","0","0x02000BA7"
"DolocTown.Config.Plant","SeedTypeInfo","DolocTown.Config.Plant.SeedTypeInfo","class","public","Bright.Config.BeanBase","","False","True","","21","8","7","0","0x02000BA8"
"DolocTown.Config.Plant","SeedUnlockInfo","DolocTown.Config.Plant.SeedUnlockInfo","class","public","Bright.Config.BeanBase","","False","True","","17","6","5","0","0x02000BA9"
"DolocTown.Config.Plant","TbCropGene","DolocTown.Config.Plant.TbCropGene","class","public","System.Object","","False","True","","11","3","4","0","0x02000BAA"
"","<>c","DolocTown.Config.Plant.TbCropGene/<>c","class","private","System.Object","","False","True","DolocTown.Config.Plant.TbCropGene","4","3","0","0","0x02001280"
"DolocTown.Config.Plant","TbCropGeneMatrix","DolocTown.Config.Plant.TbCropGeneMatrix","class","public","System.Object","","False","True","","10","2","3","0","0x02000BAB"
"DolocTown.Config.Plant","TbSeed","DolocTown.Config.Plant.TbSeed","class","public","System.Object","","False","True","","8","2","3","0","0x02000BAC"
"DolocTown.Config.Plant","TbSeedType","DolocTown.Config.Plant.TbSeedType","class","public","System.Object","","False","True","","8","2","3","0","0x02000BAD"
"DolocTown.Config.Plant","TbSeedUnlock","DolocTown.Config.Plant.TbSeedUnlock","class","public","System.Object","","False","True","","8","2","3","0","0x02000BAE"
"DolocTown.Config.Plant","TbTreeSeed","DolocTown.Config.Plant.TbTreeSeed","class","public","System.Object","","False","True","","8","2","3","0","0x02000BAF"
"DolocTown.Config.Plant","TreeSeedInfo","DolocTown.Config.Plant.TreeSeedInfo","class","public","Bright.Config.BeanBase","","False","True","","29","10","10","0","0x02000BB0"
"DolocTown.Config.NPC","IdleTalkNodeInfo","DolocTown.Config.NPC.IdleTalkNodeInfo","class","public","Bright.Config.BeanBase","","False","True","","29","12","11","0","0x02000BB1"
"DolocTown.Config.NPC","LikingLevelMapInfo","DolocTown.Config.NPC.LikingLevelMapInfo","class","public","Bright.Config.BeanBase","","False","True","","11","3","2","0","0x02000BB2"
"DolocTown.Config.NPC","NpcDocumentInfo","DolocTown.Config.NPC.NpcDocumentInfo","class","public","Bright.Config.BeanBase","","False","True","","24","12","9","0","0x02000BB3"
"DolocTown.Config.NPC","NpcInfo","DolocTown.Config.NPC.NpcInfo","class","public","Bright.Config.BeanBase","","False","True","","60","26","28","0","0x02000BB4"
"","<>c","DolocTown.Config.NPC.NpcInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.NPC.NpcInfo","4","3","0","0","0x02001281"
"DolocTown.Config.NPC","NpcLikingInfo","DolocTown.Config.NPC.NpcLikingInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000BB5"
"DolocTown.Config.NPC","TbIdleTalkNode","DolocTown.Config.NPC.TbIdleTalkNode","class","public","System.Object","","False","True","","10","3","3","0","0x02000BB6"
"","<>c","DolocTown.Config.NPC.TbIdleTalkNode/<>c","class","private","System.Object","","False","True","DolocTown.Config.NPC.TbIdleTalkNode","3","2","0","0","0x02001282"
"DolocTown.Config.NPC","TbLikingLevelMap","DolocTown.Config.NPC.TbLikingLevelMap","class","public","System.Object","","False","True","","8","2","3","0","0x02000BB7"
"DolocTown.Config.NPC","TbNpc","DolocTown.Config.NPC.TbNpc","class","public","System.Object","","False","True","","8","2","3","0","0x02000BB8"
"DolocTown.Config.NPC","TbNpcDocument","DolocTown.Config.NPC.TbNpcDocument","class","public","System.Object","","False","True","","8","2","3","0","0x02000BB9"
"DolocTown.Config.NPC","TbNpcLiking","DolocTown.Config.NPC.TbNpcLiking","class","public","System.Object","","False","True","","8","2","3","0","0x02000BBA"
"DolocTown.Config.Monster","MonsterDocumentInfo","DolocTown.Config.Monster.MonsterDocumentInfo","class","public","Bright.Config.BeanBase","","False","True","","33","16","14","0","0x02000BBB"
"DolocTown.Config.Monster","MonsterInfo","DolocTown.Config.Monster.MonsterInfo","class","public","Bright.Config.BeanBase","","False","True","","33","14","13","0","0x02000BBC"
"DolocTown.Config.Monster","MonsterSpawnData","DolocTown.Config.Monster.MonsterSpawnData","class","public","DolocTown.Config.Global.SpawnData","","False","True","","12","3","3","0","0x02000BBD"
"DolocTown.Config.Monster","MonsterSpawnEntry","DolocTown.Config.Monster.MonsterSpawnEntry","class","public","Bright.Config.BeanBase","","False","True","","14","4","4","0","0x02000BBE"
"DolocTown.Config.Monster","MonsterSpawnInfo","DolocTown.Config.Monster.MonsterSpawnInfo","class","public","Bright.Config.BeanBase","DolocTown.Config.ISpawnLut","False","True","","17","6","4","0","0x02000BBF"
"","<>c","DolocTown.Config.Monster.MonsterSpawnInfo/<>c","class","private","System.Object","","False","True","DolocTown.Config.Monster.MonsterSpawnInfo","3","2","0","0","0x02001283"
"DolocTown.Config.Monster","MonsterType","DolocTown.Config.Monster.MonsterType","enum","public","System.Enum","","False","True","","0","5","0","0","0x02000BC0"
"DolocTown.Config.Monster","TbMonster","DolocTown.Config.Monster.TbMonster","class","public","System.Object","","False","True","","8","2","3","0","0x02000BC1"
"DolocTown.Config.Monster","TbMonsterDocument","DolocTown.Config.Monster.TbMonsterDocument","class","public","System.Object","","False","True","","8","2","3","0","0x02000BC2"
"DolocTown.Config.Monster","TbMonsterSpawn","DolocTown.Config.Monster.TbMonsterSpawn","class","public","System.Object","","False","True","","8","2","3","0","0x02000BC3"
"DolocTown.Config.Mod","ModDishGroupExtensionInfo","DolocTown.Config.Mod.ModDishGroupExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000BC4"
"DolocTown.Config.Mod","ModExchangeStoreExtensionInfo","DolocTown.Config.Mod.ModExchangeStoreExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000BC5"
"DolocTown.Config.Mod","ModFishingPoolExtensionInfo","DolocTown.Config.Mod.ModFishingPoolExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000BC6"
"DolocTown.Config.Mod","ModImageSettingInfo","DolocTown.Config.Mod.ModImageSettingInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000BC7"
"DolocTown.Config.Mod","ModIngredientGroupExtensionInfo","DolocTown.Config.Mod.ModIngredientGroupExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000BC8"
"DolocTown.Config.Mod","ModItemSpawnExtensionInfo","DolocTown.Config.Mod.ModItemSpawnExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","13","5","3","0","0x02000BC9"
"DolocTown.Config.Mod","ModRecipeGroupExtensionInfo","DolocTown.Config.Mod.ModRecipeGroupExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","15","5","4","0","0x02000BCA"
"DolocTown.Config.Mod","ModResourceSpawnExtensionInfo","DolocTown.Config.Mod.ModResourceSpawnExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000BCB"
"DolocTown.Config.Mod","ModStoreExtensionInfo","DolocTown.Config.Mod.ModStoreExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","13","5","3","0","0x02000BCC"
"DolocTown.Config.Mod","ModVegetationSpawnExtensionInfo","DolocTown.Config.Mod.ModVegetationSpawnExtensionInfo","class","public","Bright.Config.BeanBase","","False","True","","13","4","3","0","0x02000BCD"
"DolocTown.Config.Mod","TbModDishGroupExtension","DolocTown.Config.Mod.TbModDishGroupExtension","class","public","System.Object","","False","True","","4","1","1","0","0x02000BCE"
